"cell_line","treatment","pert_type","design","time","concentration","cell_count__time0","dead_count__time0","cell_count","dead_count","cell_count__ctrl","dead_count__ctrl"
"CAL51","Neratinib/HKI272","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,10203,950,10252.4,799.5
"CAL51","Neratinib/HKI272","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10112,965,10252.4,799.5
"CAL51","Neratinib/HKI272","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,8950,952,10252.4,799.5
"CAL51","Neratinib/HKI272","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,9102,806,10252.4,799.5
"CAL51","Neratinib/HKI272","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9055,736,10252.4,799.5
"CAL51","Neratinib/HKI272","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,9146,778,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,4921,612,10252.4,799.5
"CAL51","Actinomycin D","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,632,855,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,10,1689.14285714286,145.694805194805,6744,451,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,8435,785,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,1,1689.14285714286,145.694805194805,8820,732,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,9380,727,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,9371,883,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10420,981,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,10730,944,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10351,817,10252.4,799.5
"CAL51","PF-4708671","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10750,921,10252.4,799.5
"CAL51","Vorinostat","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10463,966,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,9915,772,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,10,1689.14285714286,145.694805194805,263,997,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,919,447,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,1,1689.14285714286,145.694805194805,2517,515,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,7299,774,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,8666,748,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,8537,770,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,9345,629,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,8870,638,10252.4,799.5
"CAL51","Ceritinib/LDK378","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9149,765,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,5556,722,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,11439,995,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,10,1689.14285714286,145.694805194805,1142,971,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,4895,924,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,1,1689.14285714286,145.694805194805,7573,972,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,8173,640,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,9350,801,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10537,1057,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,10411,1027,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10335,794,10252.4,799.5
"CAL51","Cediranib/AZD2171","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,11087,929,10252.4,799.5
"CAL51","Vorinostat","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,10134,794,10252.4,799.5
"CAL51","Storausporin","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,299,1092,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,1,1689.14285714286,145.694805194805,525,1089,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,574,1131,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,570,1107,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,741,1308,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,2495,659,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,8609,602,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,8048,666,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,10002,719,10252.4,799.5
"CAL51","Luminespib/NVP-AUY922","trt_cp",1,72,1e-04,1689.14285714286,145.694805194805,9248,728,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,5237,596,10252.4,799.5
"CAL51","Storausporin","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,311,1168,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,1,1689.14285714286,145.694805194805,7567,814,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,8322,855,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,8536,987,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,8646,857,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,9654,901,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10543,1046,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10308,862,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,10752,937,10252.4,799.5
"CAL51","Trametinib/GSK1120212","trt_cp",1,72,1e-04,1689.14285714286,145.694805194805,11002,903,10252.4,799.5
"CAL51","Vorinostat","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10816,921,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,9392,772,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,1,1689.14285714286,145.694805194805,565,901,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,742,919,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,753,871,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,919,847,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,1646,546,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,9276,757,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10219,791,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,11036,847,10252.4,799.5
"CAL51","Volasertib/BI6727","trt_cp",1,72,1e-04,1689.14285714286,145.694805194805,10472,832,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,6104,649,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,10599,758,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,10,1689.14285714286,145.694805194805,398,1464,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,1488,379,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,1,1689.14285714286,145.694805194805,3208,216,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,4083,188,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,4874,217,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,5494,223,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,7335,336,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,9392,533,10252.4,799.5
"CAL51","Abemaciclib/LY2835219","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9677,703,10252.4,799.5
"CAL51","Vorinostat","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9223,720,10252.4,799.5
"CAL51","Paclitaxel_pos","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,848,741,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,10,1689.14285714286,145.694805194805,8631,719,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,9516,682,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,1,1689.14285714286,145.694805194805,10768,882,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,10193,949,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,10806,765,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10088,730,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,10476,860,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,11113,803,10252.4,799.5
"CAL51","TGX221","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,11142,918,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,9808,799,10252.4,799.5
"CAL51","Paclitaxel_pos","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,1143,814,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,10,1689.14285714286,145.694805194805,8131,1103,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,10515,1133,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,1,1689.14285714286,145.694805194805,9873,890,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,10776,904,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,10362,901,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10763,842,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,10615,834,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10957,809,10252.4,799.5
"CAL51","ABT-737","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,11343,971,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,10691,889,10252.4,799.5
"CAL51","GSK2126458","pos_ctrl",1,72,0.1,1689.14285714286,145.694805194805,3331,744,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,639,892,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,1,1689.14285714286,145.694805194805,317,1038,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,849,617,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,1141,417,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,1719,444,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,3953,668,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,8279,671,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9332,712,10252.4,799.5
"CAL51","Doxorubicin","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,10170,767,10252.4,799.5
"CAL51","Vincristin","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,697,833,10252.4,799.5
"CAL51","GSK2126458","pos_ctrl",1,72,0.1,1689.14285714286,145.694805194805,3675,744,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,1,1689.14285714286,145.694805194805,853,755,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,1050,790,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,1033,846,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,1334,801,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,2628,846,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,5541,852,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9247,836,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,10493,847,10252.4,799.5
"CAL51","Paclitaxel","trt_cp",1,72,1e-04,1689.14285714286,145.694805194805,10681,911,10252.4,799.5
"CAL51","Vincristin","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,641,681,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,9642,735,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,10,1689.14285714286,145.694805194805,1852,923,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,5471,802,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,1,1689.14285714286,145.694805194805,7671,792,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,8808,890,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,9688,903,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,9593,835,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,10799,808,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,9158,734,10252.4,799.5
"CAL51","Pictilisib/GDC0941","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10077,792,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,11023,842,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,10616,778,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,10,1689.14285714286,145.694805194805,412,1453,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,1836,1125,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,1,1689.14285714286,145.694805194805,2612,955,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,3525,843,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,4602,973,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,5464,722,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,7550,817,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,8681,703,10252.4,799.5
"CAL51","Taselisib/GDC0032","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9654,810,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,9538,758,10252.4,799.5
"CAL51","Actinomycin D","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,676,722,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,10,1689.14285714286,145.694805194805,3981,560,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,5243,660,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,1,1689.14285714286,145.694805194805,6169,636,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,6609,826,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,8259,782,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,8926,891,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,11262,962,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10000,808,10252.4,799.5
"CAL51","Ipatasertib/GDC0068","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10805,934,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,10,1689.14285714286,145.694805194805,5002,682,10252.4,799.5
"CAL51","Actinomycin D","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,792,741,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,1,1689.14285714286,145.694805194805,1190,898,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,1888,786,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,2467,871,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,3574,750,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,6284,704,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,7650,782,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10291,854,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,10070,793,10252.4,799.5
"CAL51","Torin2","trt_cp",1,72,1e-04,1689.14285714286,145.694805194805,10296,698,10252.4,799.5
"CAL51","Vorinostat","trt_cp",1,72,10,1689.14285714286,145.694805194805,1413,514,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,9568,727,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,10,1689.14285714286,145.694805194805,3483,612,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,9918,1153,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,1,1689.14285714286,145.694805194805,9375,822,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,10662,915,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,9850,802,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,11133,934,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,10785,929,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10695,872,10252.4,799.5
"CAL51","Cabozantinib","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,8995,661,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,6055,712,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,10372,839,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,10,1689.14285714286,145.694805194805,734,704,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,1160,739,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,1,1689.14285714286,145.694805194805,3687,851,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,7164,698,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,9319,787,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10804,745,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,11070,828,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10561,814,10252.4,799.5
"CAL51","Tivantinib/ARQ197","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10909,892,10252.4,799.5
"CAL51","Vorinostat","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,3100,491,10252.4,799.5
"CAL51","Storausporin","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,314,985,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,10,1689.14285714286,145.694805194805,2199,1144,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,2495,1213,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,1,1689.14285714286,145.694805194805,2746,1189,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,2955,1514,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,4586,1448,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,6325,1392,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,8715,1050,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,9189,778,10252.4,799.5
"CAL51","Dasatinib","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,9729,694,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,1,1689.14285714286,145.694805194805,5006,715,10252.4,799.5
"CAL51","Storausporin","pos_ctrl",1,72,1,1689.14285714286,145.694805194805,294,1247,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,10,1689.14285714286,145.694805194805,3280,1073,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,4647,1031,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,1,1689.14285714286,145.694805194805,6241,992,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,8138,905,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,8401,925,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,10171,878,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,9898,879,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10508,767,10252.4,799.5
"CAL51","Saracatinib/AZD0530","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10808,996,10252.4,799.5
"CAL51","Vorinostat","trt_cp",1,72,1,1689.14285714286,145.694805194805,6825,605,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,10830,853,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,1,1689.14285714286,145.694805194805,475,698,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,473,879,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,484,959,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,1384,851,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,8104,657,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,10201,884,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10456,903,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,0.00031623,1689.14285714286,145.694805194805,11167,901,10252.4,799.5
"CAL51","Dinaciclib/SCH727965","trt_cp",1,72,1e-04,1689.14285714286,145.694805194805,9959,759,10252.4,799.5
"CAL51","Everolimus","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,5060,618,10252.4,799.5
"CAL51","-","ctl_vehicle",1,72,0,1689.14285714286,145.694805194805,9612,682,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,3.1623,1689.14285714286,145.694805194805,3658,179,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,1,1689.14285714286,145.694805194805,4599,136,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,0.31623,1689.14285714286,145.694805194805,5800,226,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,0.1,1689.14285714286,145.694805194805,6078,219,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,0.031623,1689.14285714286,145.694805194805,7558,444,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,0.01,1689.14285714286,145.694805194805,8750,595,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,0.0031623,1689.14285714286,145.694805194805,11165,922,10252.4,799.5
"CAL51","Palbociclib/PD0332991","trt_cp",1,72,0.001,1689.14285714286,145.694805194805,10781,886,10252.4,799.5
